user_id,name,age,employment_status,monthly_income
7638,Jennifer Frank,21,Business,27940
7639,Olivia Ford,21,Salaried,54745
7640,Steven Murphy,33,Salaried,21764
7641,Gabriel Williams,32,Salaried,20576
7642,Dennis Velasquez,45,Salaried,31117
7643,Heather Sanchez,27,Business,62591
7644,Holly Everett,28,Business,20728
7645,Jason West,44,Unemployed,63202
7646,Christopher Mccoy,29,Salaried,40774
7647,Bryan Mendoza,35,Unemployed,14489
7648,Anne Mitchell,55,Business,67043
7649,Carolyn Rivera,44,Salaried,36979
7650,Jesse Walker,43,Unemployed,39519
7651,Bryan Horne,56,Salaried,59131
7652,Hector Weber,48,Business,85235
7653,Jeffrey Jones,22,Salaried,17932
7654,Lisa Lewis,24,Unemployed,70514
7655,Veronica Chen,50,Salaried,56709
7656,Scott Rosales,26,Salaried,90023
7657,Jake Green,54,Unemployed,35717
7658,Carolyn Lee,38,Salaried,96050
7659,Bradley Herrera,59,Business,68868
7660,Jessica Medina,31,Business,36096
7661,Christopher Roberts,28,Business,15081
7662,Samuel Goodwin,31,Unemployed,97954
7663,Nicholas Frederick,23,Business,31087
7664,Caitlin Cruz,36,Business,95456
7665,Patrick Mendez,48,Salaried,30691
7666,Madeline Pacheco,28,Salaried,12720
7667,Lauren Molina,45,Salaried,19955
7668,Philip Black,29,Salaried,99408
7669,Keith Howard,43,Salaried,30364
7670,Brandy Sweeney,47,Salaried,74321
7671,Beth Brown,25,Salaried,32037
7672,Elizabeth Sandoval,45,Unemployed,56308
7673,Dorothy Carlson,22,Unemployed,54669
7674,Joshua Ali,22,Business,92203
7675,Daniel Brown,21,Unemployed,53525
7676,George Sparks,42,Salaried,67001
7677,Joshua Guerrero,47,Salaried,88243
7678,Katherine Davis,27,Salaried,73480
7679,Louis Schneider,27,Salaried,57765
7680,Gregory Thomas,44,Salaried,93872
7681,Kelli Leon,35,Salaried,88851
7682,Eric Christensen,57,Business,56385
7683,Angela Guzman,41,Salaried,8736
7684,Anna White,38,Salaried,19633
7685,Jeremy Martin,52,Unemployed,38565
7686,Kelsey Bell,22,Salaried,50704
7687,Stephanie Cunningham,47,Unemployed,60775
7688,Ashley Jordan,47,Salaried,15339
7689,Christopher Nelson,46,Business,83670
7690,Miss Megan Jacobs,23,Unemployed,79083
7691,Sandra Bruce,52,Business,46925
7692,Darrell Orozco,54,Salaried,35700
7693,Brent Thomas,54,Unemployed,69178
7694,Amanda Parker,50,Salaried,76893
7695,Nicole Smith,21,Salaried,19983
7696,Derrick Roach,23,Business,84535
7697,Erica Meyer,54,Business,32378
7698,Kaitlyn Meyer,42,Business,73178
7699,Nicholas Gonzales,53,Business,75327
7700,Tonya Porter,52,Salaried,55676
7701,Dean White,59,Unemployed,21979
7702,Amanda Martin,39,Salaried,56771
7703,Taylor Long,56,Business,41711
7704,Tyler Evans,58,Unemployed,15655
7705,Bridget Lowe,58,Salaried,87455
7706,Gina Daniels,42,Salaried,79427
7707,Amanda Martin,55,Salaried,78205
7708,Jennifer Rodriguez,30,Salaried,82155
7709,Kathleen Jarvis PhD,52,Unemployed,19009
7710,Ms. Melissa Davis,51,Salaried,48782
7711,Cynthia Mendez,33,Salaried,47838
7712,Caitlin Robinson DVM,56,Salaried,47623
7713,Micheal Riley,24,Salaried,25151
7714,Ann Anderson,26,Business,56687
7715,Elizabeth Reed,26,Salaried,83365
7716,Kara Nash,32,Salaried,78004
7717,Mario Whitaker,36,Salaried,91354
7718,Mitchell Wilson,27,Unemployed,18202
7719,Tracey Arellano,53,Salaried,90394
7720,Michael Mccormick,35,Salaried,90397
7721,Jesse Brown,58,Salaried,59753
7722,Jermaine Schneider,57,Business,91330
7723,Allen Rodriguez,24,Unemployed,50017
7724,Jose Alvarez,23,Business,36140
7725,Charles Anderson,27,Salaried,89473
7726,Jonathan Fernandez,41,Business,43227
7727,Krystal Owens,44,Business,15390
7728,Kelly Jackson,40,Unemployed,91641
7729,Kenneth Myers,21,Unemployed,85006
7730,Patrick Obrien,40,Business,92606
7731,Mark Smith,22,Unemployed,56119
7732,Jordan Brown,40,Unemployed,44759
7733,Vernon Sanders,45,Salaried,63210
7734,Laura Jones,26,Salaried,10639
7735,Raymond Roberts,27,Unemployed,42873
7736,Melinda Perez,27,Business,11357
7737,Sharon Price,55,Salaried,75513
7738,Jennifer Cruz,42,Business,11468
7739,Timothy Sherman,35,Business,39446
7740,Joseph Martinez,42,Salaried,81115
7741,Erin James,43,Salaried,87290
7742,Michael Houston,23,Business,54737
7743,Richard Gomez PhD,31,Salaried,88399
7744,Raymond Kim,58,Business,16964
7745,Erica Cochran,29,Business,90625
7746,Mr. Jonathan Harrington DDS,31,Business,17021
7747,Renee Thomas,59,Unemployed,27981
7748,Henry Roy,58,Salaried,45579
7749,Karen Flores,27,Business,68121
7750,Heidi Chase,42,Business,94268
7751,Amy Heath,34,Salaried,80977
7752,Maria Lynch,22,Business,46223
7753,Nathan Fletcher,49,Salaried,17387
7754,Joshua Walker,36,Business,37948
7755,Christina Good,59,Business,79255
7756,Ashley Cole,47,Business,99278
7757,Carol Berry,49,Salaried,20151
7758,Richard Dunn,26,Business,47595
7759,Sharon Sullivan,43,Business,16783
7760,Susan Bonilla,52,Salaried,33187
7761,Brad Mueller,32,Unemployed,27330
7762,Rebecca Campbell,36,Salaried,14650
7763,Randy Price,39,Unemployed,88972
7764,Kim Baird,21,Salaried,10892
7765,Mary Smith,54,Salaried,77282
7766,Nicholas Mcdonald,27,Salaried,8569
7767,Michelle Davis,22,Salaried,50919
7768,Pamela Little,54,Unemployed,32998
7769,Valerie Quinn,54,Business,78883
7770,Sherri Thompson,52,Salaried,76915
7771,Michael Nicholson,55,Business,56233
7772,Anthony Williams,22,Unemployed,74880
7773,Bill Brooks,22,Salaried,66219
7774,Robert Williams,38,Business,18838
7775,Michael Gilbert,43,Unemployed,25649
7776,Jacqueline Kelley,42,Salaried,55669
7777,Dale Long,44,Unemployed,84890
7778,Laura Higgins,30,Unemployed,89307
7779,Christopher Navarro,55,Salaried,79364
7780,Brian Flynn,37,Unemployed,45001
7781,Paul Morrow,39,Salaried,25732
7782,Emily Freeman,22,Salaried,15185
7783,Robert Mccullough,38,Business,60755
7784,Susan Rangel,56,Business,58422
7785,Adam Blankenship,50,Business,15445
7786,Matthew Norton,51,Salaried,44595
7787,Samantha Cardenas,22,Business,36685
7788,Robert Vincent MD,41,Salaried,38070
7789,Kayla Hopkins,22,Unemployed,78552
7790,Travis Smith,40,Salaried,59013
7791,Toni Phillips,40,Salaried,80908
7792,Amy Roberts,37,Unemployed,30409
7793,Edward Proctor,34,Salaried,48341
7794,Bianca Lyons MD,47,Salaried,63718
7795,Melissa Wells,59,Salaried,54459
7796,Michael Shaw,35,Business,34133
7797,Terry Ortiz,58,Salaried,8856
7798,Ashley Barber,26,Business,8662
7799,Kevin Gallagher,40,Salaried,60740
7800,Kevin Perez,38,Business,50507
7801,Emily Collins,37,Unemployed,22370
7802,Ashley Jenkins,38,Salaried,12161
7803,Lori Neal,51,Business,64980
7804,Jennifer Robinson,22,Salaried,92190
7805,Michelle Dickerson,21,Business,73083
7806,Amy Bailey,48,Unemployed,62219
7807,Tanya Howell MD,34,Salaried,92049
7808,Patrick Howard,40,Business,93035
7809,Robyn Phillips,52,Salaried,50496
7810,Monica Lopez,33,Business,36536
7811,Dalton Bell,36,Salaried,72472
7812,Angela Webb,23,Business,18485
7813,Joshua Guzman,53,Salaried,82418
7814,Kimberly Garrett,39,Salaried,65286
7815,Alyssa Smith,43,Business,39320
7816,Denise Hansen,57,Salaried,65286
7817,Andrew Richardson,43,Salaried,49966
7818,Donald Simmons,53,Business,42676
7819,Paula Smith,29,Salaried,59969
7820,Justin Mccoy Jr.,49,Salaried,33630
7821,Mrs. Leah Robinson DDS,44,Unemployed,72856
7822,Angela Rhodes,33,Unemployed,95987
7823,Richard Pineda,55,Business,65178
7824,Robert Short DDS,50,Business,72503
7825,David Jones,32,Business,81214
7826,Bruce Wiley,54,Unemployed,55223
7827,Dr. Angel Hurst,33,Unemployed,23826
7828,Joshua Reyes,36,Unemployed,97328
7829,Eric Brown,40,Salaried,37079
7830,Karen Phillips,48,Business,84941
7831,Corey Marsh,23,Unemployed,51251
7832,Matthew Zimmerman,23,Salaried,85961
7833,Jorge Powell,40,Salaried,53265
7834,Rebecca Torres MD,30,Business,59319
7835,Alexis Smith,34,Salaried,32008
7836,Jill Bond,56,Salaried,9672
7837,Darren Mendez,24,Salaried,13923
7838,Timothy James,54,Salaried,8696
7839,Sarah Knapp,42,Business,86251
7840,William Alexander,36,Salaried,88083
7841,Pamela Hunt,48,Salaried,98774
7842,James Holmes,36,Unemployed,89830
7843,Gina Dickerson,30,Business,29689
7844,Sarah Bullock,54,Business,69938
7845,Hunter Ayers,54,Business,63632
7846,Jeffrey Sawyer,35,Unemployed,73251
7847,Julie Peterson,42,Unemployed,33064
7848,Christine Snyder,37,Salaried,88302
7849,Jose Hanson,25,Salaried,14133
7850,Ryan Morris,47,Business,69930
7851,Mark Peterson,35,Unemployed,89244
7852,Jose Salazar,25,Business,78098
7853,Eric Coleman,40,Business,47293
7854,Amy Clark,38,Salaried,13882
7855,Kristina Frank,52,Salaried,83083
7856,Robert Martin,50,Salaried,82570
7857,Laura Parker,33,Salaried,69210
7858,Lauren Thompson,47,Business,15796
7859,Katie Nelson,38,Unemployed,20110
7860,Joseph Hunt,38,Salaried,37139
7861,Jessica Baldwin,52,Salaried,19746
7862,Adam Ramirez,59,Salaried,52651
7863,Hannah White,46,Business,60157
7864,Jessica Clark,42,Salaried,95859
7865,Alexandria Reyes,55,Salaried,49486
7866,Laura Taylor,32,Salaried,64968
7867,Emily Richardson,42,Business,36480
7868,Patrick Campbell,48,Salaried,67629
7869,Steve Kline,25,Salaried,40224
7870,John Yang,44,Unemployed,57332
7871,Mr. Michael Collins,26,Business,26425
7872,Steven Carson,42,Business,21259
7873,Dylan Cook,24,Unemployed,23137
7874,Tracy Alvarado,38,Salaried,41599
7875,Matthew Rodriguez,22,Salaried,63500
7876,Christopher Cook,55,Salaried,46735
7877,John Morales,36,Salaried,83134
7878,Jo Brown,51,Salaried,69767
7879,April English,55,Unemployed,54911
7880,Thomas Miller,41,Salaried,67619
7881,John Miller,57,Business,72793
7882,Sara Hess,23,Business,59133
7883,Gregg Knapp,33,Salaried,49447
7884,Kayla Baird,24,Unemployed,63912
7885,Kevin Chavez,58,Salaried,44483
7886,Alexis Garrett,40,Salaried,20439
7887,Brianna Gillespie,42,Business,38577
7888,Eric Wilson,35,Salaried,29179
7889,Tammy Carter,39,Salaried,88110
7890,Angela Hall,48,Salaried,56286
7891,Mr. Paul Henry,55,Unemployed,39109
7892,Christopher Wilson,47,Salaried,97984
7893,Brandon Smith,46,Salaried,95568
7894,Matthew Kim,23,Salaried,50625
7895,Marc Marshall,38,Salaried,99146
7896,Kimberly Price,22,Salaried,33429
7897,Emily Keith MD,26,Business,52117
7898,Christopher Sims,38,Salaried,70666
7899,Patricia Hammond,32,Salaried,8788
7900,Regina Wu,57,Salaried,15931
7901,Destiny Conner,43,Business,25175
7902,Emily Little,29,Salaried,70177
7903,Ruth Maxwell,24,Salaried,31228
7904,Jonathan Myers,41,Salaried,10404
7905,Jason Ellis,26,Unemployed,84124
7906,Wayne Taylor,29,Salaried,12696
7907,Jamie Walker,44,Salaried,94615
7908,Linda Roberts,37,Unemployed,57613
7909,Lisa Lowe,32,Business,99257
7910,Catherine Welch,37,Unemployed,87704
7911,Dawn Graham,56,Salaried,65236
7912,Dr. Kayla Walker,39,Salaried,33035
7913,Thomas Williams,50,Business,94693
7914,Dana Williams,39,Salaried,44730
7915,Omar Brown,22,Salaried,40954
7916,James Vincent,44,Business,70286
7917,Brian Hayden,58,Unemployed,34955
7918,Anna Stewart,46,Salaried,82045
7919,Derrick Nelson,53,Salaried,23581
7920,Philip Moore,57,Business,60167
7921,Charles Grant,57,Salaried,93139
7922,Louis Rich,46,Unemployed,54951
7923,Jean Walsh,25,Salaried,91216
7924,Victoria Ware,54,Business,57473
7925,David Edwards,56,Business,94514
7926,Ashley Cooper MD,46,Business,22620
7927,Steven Garcia,40,Salaried,65621
7928,Michael Williams,56,Business,48298
7929,Larry Campos,58,Unemployed,95538
7930,Suzanne Hutchinson,46,Salaried,11047
7931,Wayne Martin,57,Salaried,30973
7932,Alexandria Olsen,59,Unemployed,83722
7933,Deanna Moreno,58,Salaried,73560
7934,Steven Rogers,29,Salaried,99012
7935,Laura Carr,55,Salaried,98746
7936,Stephanie Miller,29,Business,47738
7937,Mark Haynes,59,Unemployed,16518
7938,Jessica Long,28,Salaried,64985
7939,Abigail Walker,36,Business,77444
7940,Vanessa Lane,24,Unemployed,71452
7941,Mrs. Samantha Arroyo,53,Business,35606
7942,Noah West,57,Salaried,98750
7943,Justin Dyer,58,Business,30964
7944,Kristen Kennedy,35,Salaried,13163
7945,Amber Howard,31,Business,45597
7946,Christopher Kelley,58,Salaried,42699
7947,Richard Smith,31,Unemployed,78571
7948,Jacob Nguyen,36,Unemployed,89835
7949,Kathryn Craig,40,Salaried,89570
7950,Jason Howard III,34,Salaried,46918
7951,Kristen Thomas,53,Salaried,55410
7952,Kelly Williams,49,Unemployed,12219
7953,Leslie Solis,51,Business,98072
7954,Caroline Mccarthy,53,Business,51795
7955,Caroline Chavez,47,Salaried,62728
7956,Kayla Padilla,49,Salaried,61037
7957,Paula Riley,46,Salaried,28094
7958,Michael Anderson,57,Business,35436
7959,Wanda Munoz,53,Business,9055
7960,Mrs. Mariah Phillips,33,Unemployed,58605
7961,Dr. Crystal Bradley,34,Salaried,48784
7962,Lonnie Brown,21,Business,99201
7963,Gary Stephens,21,Business,13483
7964,Jacqueline Patel,56,Unemployed,35420
7965,Anne Moore,38,Unemployed,13156
7966,Valerie Acosta,54,Salaried,14829
7967,Miss Jennifer Nelson,46,Salaried,14389
7968,Megan Hampton,26,Unemployed,20064
7969,Glen Martin,21,Business,63342
7970,John Hurley,39,Unemployed,53409
7971,Kyle Smith,58,Salaried,32824
7972,Jeremy Yates,29,Salaried,78524
7973,Emily Johnson,37,Unemployed,57288
7974,Veronica Gonzalez,28,Salaried,61389
7975,Jason Stark,33,Unemployed,36969
7976,Mr. Brian Simmons MD,32,Salaried,54907
7977,Peter Lamb,29,Business,38125
7978,Bradley Lambert,26,Salaried,67247
7979,Calvin Hopkins,59,Salaried,8294
7980,Steven James,52,Business,71000
7981,Mr. Paul Anderson,52,Unemployed,87711
7982,Anita Hernandez,28,Business,41771
7983,Julie Williams,47,Business,56174
7984,Natalie Golden,57,Business,21896
7985,Andrea Perkins,45,Salaried,71601
7986,James Willis,46,Salaried,83398
7987,Jennifer Hopkins,42,Salaried,43909
7988,Ana Pearson,58,Unemployed,84996
7989,Wesley Fisher,50,Unemployed,15684
7990,Ashley Mccoy,25,Business,93605
7991,Lisa Gonzales,52,Business,86465
7992,Susan Wilson,24,Business,72906
7993,Cheryl Smith,44,Salaried,75410
7994,Joanna Conley,27,Unemployed,12401
7995,Martin Martinez,42,Unemployed,41411
7996,Olivia Hernandez,43,Business,48757
7997,Kathryn Jones MD,55,Business,43702
7998,Emily Johnson,28,Unemployed,48414
7999,Tiffany Ortiz,32,Business,13184
8000,Ms. Tracey Nguyen MD,33,Salaried,71766
8001,Ruth Atkinson,53,Business,55077
8002,Courtney Lee,57,Business,55470
8003,Sara Montgomery,38,Salaried,68903
8004,Joshua Ramirez,58,Salaried,46733
8005,Anthony Bates,38,Business,9360
8006,Debra Case,48,Unemployed,77267
8007,Pamela Robinson,21,Unemployed,35731
8008,Madison Miller,25,Business,27607
8009,Edward Guzman,21,Unemployed,53162
8010,April Rivers,27,Salaried,24190
8011,Michael White,22,Business,18086
8012,Christopher Lewis,37,Salaried,56723
8013,Zachary Ryan,34,Business,74005
8014,Gina Sims,21,Salaried,49494
8015,Christine Fitzgerald,39,Unemployed,38361
8016,Melissa Molina,21,Unemployed,35659
8017,Mr. Scott Berry Jr.,28,Salaried,73283
8018,Mark Chavez,53,Salaried,21634
8019,Jeffery Johnson,50,Unemployed,64819
8020,Misty Schaefer,21,Salaried,83898
8021,Nicholas Martinez,22,Unemployed,19769
8022,April Wright,28,Business,66925
8023,Maureen Garcia,47,Business,17374
8024,John Robinson,27,Salaried,54694
8025,Micheal Murray,50,Business,26466
8026,Nathan Clark,44,Unemployed,40444
8027,Scott Lindsey,33,Business,38851
8028,Brian Graham,50,Business,40295
8029,Antonio Jones,27,Salaried,24086
8030,Ms. Shannon Mcdonald,48,Salaried,71249
8031,Karen Johnson,40,Business,78562
8032,Patrick Jackson,40,Salaried,33080
8033,Michael Lutz,45,Unemployed,59890
8034,Megan Henderson,38,Salaried,41322
8035,Michael Jackson,29,Business,16220
8036,Jessica Johnson,47,Salaried,98286
8037,Anthony Brown,28,Salaried,37254
8038,Joseph Barnes,59,Salaried,62576
8039,Kathryn Garcia,51,Salaried,76020
8040,Justin Gillespie,48,Salaried,57317
8041,Nicholas Brooks,25,Unemployed,60687
8042,Carla Welch,34,Salaried,13265
8043,Linda Williams,52,Salaried,86605
8044,Katherine Freeman,26,Unemployed,62897
8045,Leslie Vega,34,Salaried,74142
8046,Jason Stevens,52,Business,94044
8047,Kimberly Griffith,53,Salaried,28009
8048,Tara Turner,54,Business,65010
8049,Sharon Olson,32,Salaried,21113
8050,Ashley Vega,53,Business,50052
8051,Matthew Barnes,59,Business,50468
8052,Trevor Downs,45,Salaried,64445
8053,Jacqueline Evans,30,Unemployed,15131
8054,Angelica Medina,27,Unemployed,21691
8055,Christopher Sanders,50,Business,12162
8056,April Abbott,43,Business,48213
8057,Olivia Gregory,44,Business,31481
8058,David Smith,56,Business,34313
8059,Edwin Gutierrez,23,Salaried,49540
8060,Laura Owens,44,Unemployed,90444
8061,Devin Lowery,51,Salaried,58390
8062,Christine Moreno,49,Business,41760
8063,Keith Mcintyre,25,Unemployed,21040
8064,Kaylee Smith,49,Salaried,23317
8065,Sandra Franklin,47,Salaried,78352
8066,Kevin Christian,38,Salaried,10593
8067,Brian Lee,34,Salaried,31267
8068,Andrew Wallace,47,Salaried,68843
8069,Shannon Williams,25,Business,9781
8070,Amanda Hudson,58,Business,58453
8071,Tammy Williams,38,Business,37074
8072,Christopher Rivas,22,Salaried,76359
8073,Shawn Walker,48,Unemployed,94273
8074,Michael Cervantes,50,Business,82457
8075,Marissa White,51,Business,65567
8076,Steven Freeman,38,Salaried,78369
8077,Rachel Watson,42,Salaried,57982
8078,Alexa Scott,58,Business,72559
8079,Daniel Jacobs,44,Business,76588
8080,Eric Le,31,Salaried,17385
8081,Jessica Coleman,50,Unemployed,80466
8082,Karen Hall,36,Salaried,49923
8083,Alexandra Chavez,57,Unemployed,92165
8084,Emily Alexander,44,Business,86433
8085,Robert Shaw,32,Salaried,82276
8086,Courtney Taylor,43,Salaried,38787
8087,Robin Owens,55,Unemployed,27271
8088,Kevin Martin,49,Unemployed,8503
8089,Suzanne Becker,51,Salaried,27123
8090,Rachel Phillips,37,Salaried,15901
8091,Lisa Rodriguez,58,Salaried,10122
8092,Lydia Green,23,Salaried,62179
8093,David Diaz,59,Business,27293
8094,Gina Hawkins,43,Business,66937
8095,Michael Spencer,52,Salaried,34988
8096,Elizabeth Hill,40,Business,63936
8097,Stephen Garcia,36,Salaried,53756
8098,Kayla Mills,53,Unemployed,79871
8099,Jennifer Cordova,27,Business,91831
8100,Elizabeth Ballard,26,Salaried,63509
8101,Heather Callahan,23,Business,75406
8102,Adam Schmitt,43,Salaried,39594
8103,Shelley Rodgers,26,Business,69612
8104,Jacob Guerra,50,Salaried,87197
8105,Randy Wagner,49,Salaried,24953
8106,Dr. Katherine Ali,59,Salaried,97280
8107,John Flynn,21,Salaried,66454
8108,James Hutchinson,32,Salaried,18351
8109,Nicole Ramos,27,Business,34576
8110,Caleb Mckenzie,57,Salaried,55974
8111,Rachael Moore,29,Business,76447
8112,Jerry Wells,26,Business,63655
8113,Eric Pittman,40,Salaried,74378
8114,Alexander Church,29,Unemployed,12787
8115,Joshua Grimes,43,Business,12632
8116,Jasmine Flores,32,Business,93424
8117,Stacy Alexander,22,Salaried,24079
8118,Karen Holmes,32,Business,89692
8119,Michael Robertson,52,Salaried,40597
8120,Matthew Simpson,33,Business,91174
8121,James Murphy,31,Salaried,55945
8122,Michael Johnson,27,Salaried,64949
8123,Brandi Gordon,46,Business,28120
8124,Benjamin Mclean,36,Salaried,25992
8125,Melissa Romero,55,Salaried,55379
8126,Lisa Mata,38,Salaried,93398
8127,Michael Thompson,25,Unemployed,95560
8128,Katie Martinez,38,Salaried,40434
8129,James Parker,26,Salaried,17418
8130,Teresa Archer,51,Salaried,58274
8131,Daniel Torres,56,Salaried,33384
8132,Richard Allen,52,Salaried,40996
8133,Jennifer Williams,51,Business,23671
8134,Ann Nguyen,41,Business,37288
8135,Ann Campbell,49,Salaried,22467
8136,Daniel Wells PhD,42,Unemployed,42139
8137,Todd Wagner,47,Salaried,34226
8138,Barry Schmidt,49,Business,95720
8139,Morgan Lambert,22,Salaried,40450
8140,Melissa Bailey,48,Salaried,28102
8141,Roger Bonilla,37,Business,48997
8142,Krystal Brown,50,Unemployed,37153
8143,Michael Evans,44,Business,54712
8144,Damon Collier,24,Business,12502
8145,Paula Green,41,Business,44311
8146,Joy Jones,50,Business,38949
8147,Sheila Murray,55,Salaried,10510
8148,Brittany Ryan,25,Unemployed,35373
8149,Aaron Morgan,32,Unemployed,89989
8150,Justin Valdez,32,Business,94828
8151,Kevin Evans,41,Unemployed,28440
8152,Robert Garcia,22,Salaried,77626
8153,Lance Chaney,49,Unemployed,27555
8154,Samantha Young,58,Business,57668
8155,Theresa George,31,Unemployed,87808
8156,Russell Lynn,25,Business,62441
8157,Tricia Stanley,28,Unemployed,13737
8158,Amber Williams,45,Unemployed,54052
8159,Jordan Ritter,41,Salaried,51222
8160,Justin Hernandez,40,Business,99205
8161,Mark Bradley,53,Salaried,38584
8162,Douglas Lopez,27,Business,23701
8163,Danielle Garcia,45,Business,40372
8164,Mackenzie Bridges,46,Business,99525
8165,Priscilla Holloway,38,Business,73082
8166,David Barnes,58,Business,40960
8167,Kathryn Avila,37,Salaried,85143
8168,Jessica Murphy,53,Business,39371
8169,Ann Hughes,45,Business,89898
8170,Gregory Howell,40,Unemployed,37009
8171,Raymond Peters,27,Salaried,22009
8172,Peter Alvarez,54,Business,78367
8173,Catherine Brown,43,Salaried,26319
8174,Jacob Durham,48,Salaried,94957
8175,Stephen Flynn,41,Unemployed,31975
8176,Sarah Kane,42,Business,80863
8177,Joshua Davis,44,Unemployed,54865
8178,Darren Mercer,25,Salaried,41441
8179,William Mckinney,39,Unemployed,89313
8180,Barry Lowe,24,Business,97779
8181,Sabrina Howard,38,Business,28700
8182,Joseph Meadows,34,Salaried,12188
8183,Sarah Hull,41,Unemployed,13911
8184,Christian Gray,50,Salaried,13797
8185,Nicole Coleman,42,Business,26741
8186,Kimberly Williams,35,Unemployed,59028
8187,Daniel Sloan,23,Business,61917
8188,Brianna Banks,53,Salaried,18314
8189,Alejandro Hernandez,31,Salaried,67760
8190,Rodney Mitchell,48,Business,11735
8191,Nina Nichols,55,Salaried,41340
8192,Jeffrey Bright,55,Business,42964
8193,Jay Reid,35,Business,88794
8194,Anthony Hanson,30,Salaried,31429
8195,Jenna Jacobson,24,Salaried,41970
8196,Kaitlyn Jones,26,Salaried,90569
8197,Katie Blevins,32,Salaried,78560
8198,Johnathan Perez,50,Salaried,46058
8199,Mark Tucker,32,Business,24636
8200,David Thompson,33,Salaried,58935
8201,Drew Moore,29,Unemployed,68097
8202,Katherine Moran,23,Unemployed,24675
8203,Douglas Smith,21,Unemployed,15190
8204,Jesse Nguyen,37,Business,92831
8205,David Cruz,48,Unemployed,87794
8206,Mark Perez,44,Business,67652
8207,Sheri Mitchell,59,Salaried,87941
8208,Debra Smith,32,Salaried,42657
8209,Michelle Schmidt,26,Unemployed,25060
8210,Sharon Becker,36,Business,48513
8211,Grant Padilla,54,Business,56070
8212,Ann Brown,58,Business,53999
8213,Christopher Scott,27,Business,40065
8214,Michelle Jenkins,22,Salaried,26702
8215,Latasha Johnson,56,Salaried,63703
8216,Seth Green,25,Business,46561
8217,Joanna Carter,37,Unemployed,51868
8218,Mrs. Brittany Russell,41,Business,67384
8219,Edwin White,21,Business,82445
8220,Mrs. Elizabeth Cantu,58,Business,28509
8221,Melissa Bennett,25,Business,37639
8222,Daniel Wolf,55,Business,82637
8223,Brian Reynolds,48,Salaried,67875
8224,John Oconnor,31,Salaried,18607
8225,Darren Floyd,25,Unemployed,84483
8226,Cheryl Marks,55,Business,9399
8227,Briana Turner,59,Salaried,22553
8228,Jack Carter,27,Unemployed,23748
8229,Jon Jordan,58,Salaried,57819
8230,Christian Davis,22,Business,9413
8231,Tiffany Jones,23,Unemployed,59591
8232,Madison Wilkins,53,Salaried,36272
8233,Susan Brown,21,Salaried,55778
8234,Adam Santos,29,Salaried,59026
8235,Jennifer Ross,46,Unemployed,33231
8236,Willie Harris,52,Salaried,68889
8237,Amber Shaw,47,Salaried,23257
8238,Nathan Brown,33,Salaried,50210
8239,Nicholas Wagner,39,Salaried,29418
8240,Patrick Burnett,34,Business,38277
8241,Juan Ingram,55,Salaried,34732
8242,Melanie Hines,40,Salaried,75945
8243,Daniel Rasmussen,40,Salaried,99357
8244,Amanda Young,48,Salaried,75379
8245,John Hill,42,Unemployed,60413
8246,Diana Williams,56,Business,16146
8247,Micheal Williams,55,Salaried,58822
8248,Leslie Harrison,30,Business,38107
8249,Sara Vazquez,35,Salaried,54897
8250,Cheryl Stuart,54,Unemployed,10399
8251,Diane Ayers,51,Unemployed,54910
8252,Jack Thompson,51,Business,87897
8253,Jon Rhodes,23,Salaried,85991
8254,Joy Yoder,53,Salaried,96717
8255,Douglas Kaiser,39,Unemployed,13296
8256,William Caldwell,57,Salaried,58713
8257,Michael Barnett,52,Business,40606
8258,Kaitlyn Keller,44,Unemployed,72951
8259,Allen Todd,43,Salaried,77515
8260,Raymond Wilson,53,Salaried,99836
8261,Crystal Adams,27,Business,19947
8262,Marie Bennett,22,Unemployed,23598
8263,Emma Johnson,56,Business,18199
8264,Brandon Garcia,37,Business,73924
8265,Jonathan Daniels,40,Salaried,86684
8266,Linda Morgan,43,Salaried,25514
8267,Dr. Eric Carlson,37,Unemployed,29666
8268,Anna Henry,50,Unemployed,89810
8269,Andrew Moses,53,Unemployed,28628
8270,Derrick Gibbs MD,41,Business,16185
8271,Victoria Brown,42,Unemployed,33400
8272,Peter Chung,30,Unemployed,80009
8273,Amy Johnson,37,Business,86683
8274,Melissa Serrano,48,Business,23537
8275,John Goodman,55,Business,45574
8276,Anthony Howell,36,Business,54189
8277,Jeanette Gonzalez,41,Salaried,87309
8278,Jennifer Barker,24,Business,75905
8279,Thomas Hunter,41,Salaried,13771
8280,Daniel Garcia MD,53,Salaried,88046
8281,Joshua Williamson,24,Salaried,8034
8282,Carlos Nguyen,24,Salaried,56705
8283,Travis Simmons,56,Business,66385
8284,Mary Adams,43,Business,26271
8285,Joseph King,23,Business,59407
8286,Jeffrey Avila,38,Salaried,82588
8287,Elizabeth Robinson,44,Salaried,14187
8288,Thomas Moore,29,Salaried,40246
8289,Jennifer Morgan MD,48,Salaried,24235
8290,Jennifer Whitaker,53,Salaried,15066
8291,Christine Perez,39,Salaried,99717
8292,Charles Holloway Jr.,36,Unemployed,18446
8293,Kristi Hunter,50,Business,34030
8294,Rodney Williams,37,Business,75385
8295,Kurt Quinn,52,Salaried,87515
8296,Timothy Leblanc,24,Salaried,92718
8297,David Carney,44,Business,64842
8298,Brent Campbell,26,Business,57959
8299,Rebecca Mullen,35,Business,80978
8300,Debra Castaneda,25,Business,82206
